id;codigo;nome;descricao;valor;valorcusto;estoque;data;imagem;ultima_compra
;70330717510;APAB de barbear bic confort c/2;produto teste;11;5;100;;;
;7897256241256;apagador new simple cores variadas;produto teste;0,6;0;100;;;
;70330713406;apar. bic comfort 2;produto teste;2,25;67;100;;;
;7506195153574;Aparelho De Barbear Gillete c/ 2und;produto teste;15;9;100;;;
;7897256248453;apontador bloco 40 cores variados;produto teste;1,25;-2;100;;;
;49766;apontador bloco 40 laranja;produto teste;1,7;-1;100;;;
;49767;apontador bloco 40 preto;produto teste;1,7;0;100;;;
;49765;apontador bloco 40 rosa;produto teste;1,7;0;100;;;
;49768;apontador bloco 40 verde;produto teste;1,7;0;100;;;
;7898538005382;apontador c/ coletor corujinha;produto teste;2,25;-1;100;;;
;5601229857007;apontador c/ coletor homem aranha ;produto teste;2,25;-2;100;;;
;5601229858974;apontador c/ coletor moraguinho ;produto teste;2,25;-1;100;;;
;7898538292898;apontador c/ deposito cores variadas mavel avengers;produto teste;2,25;18;100;;;
;7897476656199;apontador carros;produto teste;2,25;-1;100;;;
;7899150752791;apontador coletor cores variadas kz2101;produto teste;1,75;-12;100;;;
;2990048;apontador duplo c coletor;produto teste;2,5;-7;100;;;
;7897256249979;Apontador leo leo duplo oval;produto teste;2,75;8;100;;;
;7897256249986;apontador leoleo duplo  retangular;produto teste;2,25;0;100;;;
;7898538295882;apontador molin 2 em 1;produto teste;4,95;-3;100;;;
;878796;apontador pequeno ;produto teste;0,6;20;100;;;
;7897476656144;apontdor com coletor;produto teste;0,75;-3;100;;;
;878850;apresuntado 1kg;produto teste;19;6;100;;;
;7898472261776;Araldite;produto teste;15;27;100;;;
;7898917659076;Aramador tipo baton;produto teste;18;1;100;;;
;7897047208833;Arame encapado azul;produto teste;20;-1;100;;;
;879148;ARAME FARPADO 100M;produto teste;65;0;100;;;
;7891738437687;arame farpado 250m;produto teste;265;2;100;;;
;7891738437625;ARAME FARPADO 500MTS GERDAU;produto teste;450;1;100;;;
;7898394634214;Arame galvanizado 18 ;produto teste;25;8;100;;;
;7898394634283;Arame recozido 18;produto teste;23;17;100;;;
;878840;Aranha Central p/Bicicleta;produto teste;1;14;100;;;
;878841;Aranha Dianteira p/ Bicicleta;produto teste;0,6;96;100;;;
;878842;Aranha Traseira p/ Bicicleta;produto teste;0,8;23;100;;;
;7891265121844;Arco c/ serra;produto teste;30;4;100;;;
;7899441527992;ARCO E FLECHA ;produto teste;10;1;100;;;
;7899949605055;ARCO E FLECHA ;produto teste;25;0;100;;;
;7898958801878;ARCO E FLECHA MULT TOYS ;produto teste;15;1;100;;;
;7899949610400;Arco e flecha ref 1190;produto teste;11,9;0;100;;;
;7899949619892;Arma Shoot Soft Bulet;produto teste;20;-1;100;;;
;7898087581610;armador de rede zincado chumbar un;produto teste;3,5;0;100;;;
;7898917659076;Armador metalvi tipo baton;produto teste;25;24;100;;;
;117;Armador parafusado p/ madeira;produto teste;3,5;45;100;;;
;7891222124574;ARMARIO BANHEIRO BRANCO ASTRA;produto teste;55;1;100;;;
;7891222019832;ARMARIO BANHEIRO BRANCO ASTRA;produto teste;25;0;100;;;
;7896003894103;ARMARIO BANHEIRO BRANCO ATLAS;produto teste;38;8;100;;;
;7891222132159;Armário p/ banheiro Astra;produto teste;70;0;100;;;
;7891222105122;Armario P/ Banheiro astra Branco 41x9.5x28.5cm;produto teste;35;0;100;;;
;7898059547149;ARMARIO P/ BANHEIRO BRANCO HERC;produto teste;30;0;100;;;
;7898525678551;armario p/ banheiro cinza duda;produto teste;48;2;100;;;
;7898525678575;armario p/ banheiro duda caramelo;produto teste;48;2;100;;;
;7898059547170;Armário p/ banheiro ocre;produto teste;30;0;100;;;
;7898059547163;armario para banh creme ;produto teste;30;-1;100;;;
;7891222123928;armario para banheiro bnco;produto teste;40;3;100;;;
;7898059547149;armario para banheiro cz claro ;produto teste;30;-2;100;;;
;7898059547156;armario para banheiro cz escuro;produto teste;30;0;100;;;
;7891222124604;ARMARIO PARA BANHEIRO CZ ESCURO ASTRA;produto teste;55;5;100;;;
;7897011500628;aroma artificial chocolate 30 ml;produto teste;6;8;100;;;
;2060000;Aroma Artificial de abacaxi 30g;produto teste;6;11;100;;;
;7897011500543;aroma artificial de coco 30 ml;produto teste;6;12;100;;;
;7897011500550;aroma artificial laranja 30ml;produto teste;6;15;100;;;
;7899726201739;Arrebitador manual vap 4bicos 8pol;produto teste;25;4;100;;;
;7899676511018;arroz  tia dora 1kg;produto teste;3,9;0;100;;;
;7898902428045;Arroz agreste tipo 4 1kg ';produto teste;4,9;9;100;;;
;7893500022510;arroz beleza t2 1kg;produto teste;5;30;100;;;
;7893500038931;arroz biju integral;produto teste;7;24;100;;;
;7893500027089;Arroz biju parabolizado 1kg;produto teste;6;64;100;;;
;7898906036062;arroz bom de gosto 1kg;produto teste;3,9;-16;100;;;
;7898906036031;arroz bom de gosto pct de 5kg;produto teste;15;0;100;;;
;7898906036055;Arroz Bom Gosto 1kg;produto teste;4,9;2;100;;;
;7896006755517;arroz camil 1 kg;produto teste;7;-18;100;;;
;7898461320446;arroz cereal 1kg;produto teste;4,4;-1;100;;;
;7898461320422;arroz cereal de 5kg;produto teste;22;8;100;;;
;7899932800290;ARROZ DOURA 1KG T 1;produto teste;4,8;4;100;;;
;7899932800030;arroz doura int 1kg;produto teste;7;0;100;;;
;7896183907310;arroz integral parb. zaeli;produto teste;6,3;-50;100;;;
;7896038342051;arroz koblenz 1k;produto teste;3,8;4;100;;;
;7896038342037;arroz koblenz tipo 1  5kg;produto teste;19,5;0;100;;;
;7897110700004;arroz lider tipo 1 5kg;produto teste;25;0;100;;;
;7897110700158;arroz lider tipo 2  1 kg;produto teste;5;-201;100;;;
;7897110700165;arroz lider tipo 2  5 kg;produto teste;24;15;100;;;
;7898921453134;arroz mais saboroso 1kg;produto teste;4,9;3;100;;;
;7898921453141;arroz mais saboroso 5kg tipo 2;produto teste;24;13;100;;;
;7893500020301;arroz meu biju 1k;produto teste;5,9;172;100;;;
;7893500020318;arroz meu biju 5kg;produto teste;27;28;100;;;
;7898924801048;Arroz meu paladar 5kg;produto teste;20;0;100;;;
;7898018160341;arroz parbolizado dona ana ;produto teste;6;30;100;;;
;7896006714019;Arroz parbolizado pop 1kg;produto teste;5,3;-3;100;;;
;7898911195020;arroz parbolizado realengo 1kg;produto teste;5,2;37;100;;;
;7896183902285;Arroz parbolizado zaeli 1kg ;produto teste;6;54;100;;;
;7898018160082;arroz parborizado catarinão 1 kg;produto teste;6;0;100;;;
;7896743940016;arroz pietro 1kg;produto teste;3,3;0;100;;;
;7896927300025;arroz prato do sul 1kg;produto teste;3,45;349;100;;;
;7896927300018;Arroz prato do sul 5kg;produto teste;19;2;100;;;
;7891080104138;arroz primor tipo 1  1kg;produto teste;3,45;144;100;;;
;7898911195136;arroz realengo 1kg tipo 1;produto teste;5,5;1;100;;;
;7898902428021;arroz record 1kg ;produto teste;5,3;18;100;;;
;7898902428014;arroz record 5kl;produto teste;17;1;100;;;
;7898057570156;ARROZ RIO BALSAS 1KG TIPO 2;produto teste;4,8;120;100;;;
;7896006715115;arroz tche 1kg tipo 5;produto teste;4;1;100;;;
;7897110700097;Arroz tipo 1 lider 1kg;produto teste;5,15;-43;100;;;
;7896038337057;arroz três moinhos 1k;produto teste;4,3;-22;100;;;
;7896038308057;arroz urbano integral 1 kg;produto teste;7;4;100;;;
;7896038306053;arroz urbano parbolizado 1kg;produto teste;5,8;0;100;;;
;7898461321283;ARROZ VÓ NINA TIPO 1 1 KG;produto teste;4,7;29;100;;;
;7896183904814;Arroz zaeli integral 1kg;produto teste;5,6;33;100;;;
;7891150068285;arrozina 200g ;produto teste;2,8;92;100;;;
;7898956620419;Arruela  lisa1/8 zincada;produto teste;0,1;338;100;;;
;49752;Arruela 1/2 zincada;produto teste;0,4;400;100;;;
;307898956620440;Arruela lisa 1/4 zincada;produto teste;0,15;197;100;;;
;7898956620464;Arruela lisa 3/8 zincada;produto teste;0,25;192;100;;;
;7898956620457;Arruela lisa 5/16 zincada;produto teste;0,2;345;100;;;
;7896733300806;asa de frango friato bandeja ;produto teste;18;10;100;;;
;7891361048694;assadeira de vidro biona 2L 302mm x 197mm x 56mm;produto teste;36;0;100;;;
;7891155040729;assadeira de vidro nadir 3,7L 36cm x 22cm x 7cm;produto teste;42,5;0;100;;;
;7891155019497;Assadeira nadir 1,5lts;produto teste;36;6;100;;;
;7891222172612;ASSENTO  SANITARIO CZ CLARO ASTRA ;produto teste;20;3;100;;;
;7898668360139;assento almofadado branco ;produto teste;60;1;100;;;
;7898668360146;ASSENTO ALMOFADADO cinza;produto teste;60;1;100;;;
;7898059544803;assento envolvente cinza escuro;produto teste;25;2;100;;;
;7898059544872;assento envolvente ocre;produto teste;18;1;100;;;
;7891222045893;assento sanit envol cinza claro;produto teste;35;5;100;;;
;7891960320214;ASSENTO SANITARIO AMANCO;produto teste;30;0;100;;;
;7896902180581;ASSENTO SANITARIO CZ CLARO CELITE;produto teste;25;1;100;;;
;7898059546388;ASSENTO SANITARIO ENVOLV BRANCO HERC;produto teste;18;5;100;;;
;7898059544780;assento sanitario envolvente branco;produto teste;25;12;100;;;
;7896902180536;assento sanitario preto;produto teste;25;5;100;;;
;7898524349001;ativ salon to de cacho coco 300ml;produto teste;13,75;-3;100;;;
;7898623955028;ATIV. DE CACHOS VINAGRE DE MACA 300ML;produto teste;13,75;7;100;;;
;7896279113403;Ativador de Cachos menina 150ml;produto teste;6,75;2;100;;;
;7896000722584;ativador de cachos niely gold 480ml;produto teste;18,5;0;100;;;
;7898524346147;ativador de cachos salon line leves300;produto teste;13,75;20;100;;;
;7898524346680;ativador de cachos salon line oleo de manga tradicional 1 kg;produto teste;29,5;8;100;;;
;7898524344365;ativador de cachos salon line sos oleo de manga tradicional 300ml;produto teste;13,75;1;100;;;
;7898524345096;ativador de cachos salon sos cachos nutritivo 300ml;produto teste;13,75;14;100;;;
;7898524348639;ativador de cachos salon sos coco 300ml;produto teste;12,5;14;100;;;
;7898524346246;ativador de cachos salon sos kids 300ml;produto teste;13,5;1;100;;;
;7896279114028;Ativador de Cachos umidiliz menino 150ml;produto teste;6,75;4;100;;;
;7898524346277;ativador decachos salon line intensos 300ml ;produto teste;13,75;7;100;;;
;7898524344372;ATIVADOR SALON LINE SOS OLEO MANGA TRAD.;produto teste;19,9;-1;100;;;
;7896009301117;atum coqueiro em molho de tomate;produto teste;6,5;3;100;;;
;7896009301124;ATUM COQUEIRO RALADO NATURAL LT;produto teste;6,5;6;100;;;
;7898943163066;atum oleo robinson ralado ao nat 170g;produto teste;6,5;6;100;;;
;7898943163073;Atum ralado em molho de tomate;produto teste;6,5;0;100;;;
;7898943163059;atum ralado em oleo 170g;produto teste;6,5;4;100;;;
;7891167040403;atum ralado em oleo 88;produto teste;6,5;-5;100;;;
;7891167011953;Atum ralado g costa molho de tomate 170g;produto teste;6,5;0;100;;;
;7891000102626;aveia flocos finos 170g nestle;produto teste;3,25;80;100;;;
;7891000102640;aveia flocos nestle 170g;produto teste;3,25;64;100;;;
;7892840815752;aveia quaker flocos 200g;produto teste;3,35;3;100;;;
;7892840815769;aveia quaker flocos finos 200g;produto teste;3,35;12;100;;;
;7898288200334;avental para cozinha;produto teste;5,75;-20;100;;;
;7898002434830;AVIAO 483;produto teste;17,5;1;100;;;
;7908136328773;AVIAO AIR BUS B 787C;produto teste;8,5;2;100;;;
;2990003;AVIAO AIRBUS 2020;produto teste;15;0;100;;;
;7898933076260;Aviao concept brinquemix;produto teste;39;1;100;;;
;7896497502539;AVIAO VIVA BRINCAR ;produto teste;26;0;100;;;
;5601216120053;Azeite andorinha extra vigem 250ml;produto teste;13,5;0;100;;;
;7790070225580;azeite de oliva extra cocinero 250 ml;produto teste;13,5;2;100;;;
;7896369618313;Azeite de oliva extravirgem fruta sul 500ml;produto teste;22,5;17;100;;;
;7896369618320;azeite de oliva fruta do sul ext virg 250ml;produto teste;15;4;100;;;
;7891132009084;azeite de oliva terrano ;produto teste;15,25;24;100;;;
;7891132009114;Azeite de Oliva Terrano 500ml;produto teste;22;-11;100;;;
;5601252102433;Azeite galo extra virgem 250ml;produto teste;17;22;100;;;
;5601252231164;Azeite galo extra virgem 500ml;produto teste;27,5;13;100;;;
;7298075647180;azeitona campo belo 100g;produto teste;2,5;25;100;;;
;7897765600292;azeitona diza copo 170g;produto teste;3;-2;100;;;
;7896237900021;azeitona em copo raiola   160g ;produto teste;3,3;58;100;;;
;7896369612502;azeitona mariza 380g ;produto teste;5,3;3;100;;;
;7896369612496;Azeitona mariza verde 100g;produto teste;2,5;2;100;;;
;7898075649995;azeitona sache 300g;produto teste;4,8;55;100;;;
;7896183907723;Azeitona Verde 100g zaeli;produto teste;2,5;24;100;;;
;7897765600315;Azeitona verde diza 100g;produto teste;2,35;0;100;;;
;7898075641180;AZEITONA VERDES 100G;produto teste;2,5;59;100;;;
;7891150036376;baby dove cond 200ml;produto teste;11;0;100;;;
;7891150025936;baby dove shampoo 200ml;produto teste;9,9;12;100;;;
;9991230015944;Bacha mola traz band;produto teste;9;10;100;;;
;7897698210766;bacia 500ml MB REF 1076 ;produto teste;4,5;13;100;;;
;49718;bacia 500ml MB REF 1076 VERMELHA;produto teste;4,5;16;100;;;
;7897698211145;bacia 500ml MB REF 1114;produto teste;4,5;1;100;;;
;7897698230542;bacia aqplast 31lt verde claro;produto teste;22;0;100;;;
;7898280070010;bacia arqplast 15L;produto teste;9;3;100;;;
;7898280070799;bacia arqplast 32lt color;produto teste;22;-1;100;;;
;7897698207896;BACIA C/ TAMPA MB 10.8L REF 0789;produto teste;18;1;100;;;
;7898955002070;Bacia Cristal 1l violeta;produto teste;8;3;100;;;
;7896900293511;Bacia Cristal 4.2l;produto teste;14;1;100;;;
;7898955001837;Bacia cristal 800ml amar;produto teste;8;8;100;;;
;7898955001974;Bacia cristal 800ml verd;produto teste;8;7;100;;;
;879037;bacia de alminio brilhante p;produto teste;10;0;100;;;
;7898152760162;bacia de aluminio 40;produto teste;22;0;100;;;
;7899653788969;bacia de plast colorida EL0810;produto teste;7,55;1;100;;;
;7899653788976;bacia de plastico colo EL0811;produto teste;9,8;-11;100;;;
;7899653788990;bacia de plastico elite el 1022;produto teste;13,75;4;100;;;
;7899653788983;bacia de plastico ELITE EL1019;produto teste;10,7;5;100;;;
;878844;Bacia Dianteira p/Bicicleta;produto teste;0,6;15;100;;;
;7899949020483;Bacia inox elite ;produto teste;5,5;6;100;;;
;7899949020513;Bacia inox elite G;produto teste;8,5;0;100;;;
;2990059;bacia kit com 3 un;produto teste;14,5;3;100;;;
;7898923643090;bacia lumar 35L;produto teste;19;4;100;;;
;7898430520778;bacia mania laranj 700ml;produto teste;3,5;0;100;;;
;7897264900053;bacia merconplas;produto teste;7,5;0;100;;;
;7897264900725;bacia merconplas 15L ;produto teste;9;-3;100;;;
;7897264900305;bacia merconplast 50L;produto teste;35;7;100;;;
;7897264900114;bacia merconplast sem tampa ref 3800;produto teste;6,5;4;100;;;
;7897461913023;Bacia n 45 pop;produto teste;24;0;100;;;
;7898958106065;bacia N ref 6560;produto teste;7;0;100;;;
;7898903459925;BACIA P.A 35L;produto teste;15;12;100;;;
;7898209183333;BACIA PE DE MANICURE ;produto teste;7,9;1;100;;;
;7898378693008;BACIA pequena ref 0300;produto teste;3,5;0;100;;;
;7898029401617;BACIA TACHO 30LT C/ TAMPA ;produto teste;19;5;100;;;
;7898029401624;BACIA TACHO 50LT;produto teste;25;7;100;;;
;7897264900855;bacia tacho merconplas 3200ml;produto teste;15;0;100;;;
;7898337415115;bacia terraplast 30lt amarelo;produto teste;19;4;100;;;
;7898337415122;bacia terraplast 30lt azul;produto teste;19;1;100;;;
;7898337415139;bacia terraplast 30lt verde;produto teste;19;2;100;;;
;7898337415146;bacia terraplast 30lt verm ;produto teste;19;2;100;;;
;7898029400115;bacia texturizada ;produto teste;12;-2;100;;;
;70892;Bacia Texturizada IBAP 18L;produto teste;17;6;100;;;
;878843;Bacia Traseira p/Bicicleta;produto teste;1;28;100;;;
;7891164003050;Bacon aurora fat 250g;produto teste;16,2;3;100;;;
;227;Bagageiro cromado;produto teste;45;2;100;;;
;228;Bagageiro inox ;produto teste;40;4;100;;;
;7896707305189;Bala café sams 450g;produto teste;9;75;100;;;
;7896321014948;bala de cafe 500g brazilian;produto teste;12;13;100;;;
;7898591450662;BALA GELATINA BEIOS ;produto teste;0,8;6;100;;;
;7898591450600;BALA GELATINA DENTADURAS;produto teste;0,8;5;100;;;
;7898591450686;BALA GELATINA FINI BANANA 15G;produto teste;0,8;0;100;;;
;7896306605215;bala mastigavel 400g;produto teste;4,9;10;100;;;
;7896321020567;bala mastigavel flamengo 450g;produto teste;8;4;100;;;
;7896321014948;bala sabor café 500g;produto teste;12,25;30;100;;;
;7896379900217;bala sortidas yogurt ;produto teste;7,5;24;100;;;
;7896707312248;balaa sam´s sotidas;produto teste;8;5;100;;;
;879186;BALANÇA DIGITAL ELGIN;produto teste;400;0;100;;;
;7896872403581;balao amalu azul 50 unidades ;produto teste;5;-8;100;;;
;7896872403635;balao amalu lilas ;produto teste;5;20;100;;;
;7896872403697;balao amalu verde 50un;produto teste;5;35;100;;;
;7896872403710;balao amalu vermelho;produto teste;5;-18;100;;;
;7896217108881;balao branco;produto teste;5;30;100;;;
;7896968303214;BALAO LINHA TOP LILAS 6.5;produto teste;5;4;100;;;
;7896968303146;balao linha top vermelho ;produto teste;5;-7;100;;;
;7896243118403;balao rosa;produto teste;5,9;15;100;;;
;7896243106134;balao sao rok sortido ;produto teste;5;40;100;;;
;7896243104444;balao sao roque preto;produto teste;5,9;14;100;;;
;7896872403659;balaoes amalu preto 6.5;produto teste;5;9;100;;;
;7897156102312;Balas  sortidas santa rita 600g;produto teste;6,75;3;100;;;
;7896259417293;balas caramelo de leite  original ;produto teste;14,5;18;100;;;
;7896058591477;Balas de Iogurte DORI;produto teste;9,5;0;100;;;
;7897190306677;Balas fortgurt mastigaveis morango 600g;produto teste;6,75;0;100;;;
;7896665281037;balas frutas sortidas 600g ;produto teste;8;10;100;;;
;7896286614900;balas icekiss eucalipto;produto teste;7;14;100;;;
;7896286614917;balas icekiss extra forte ;produto teste;7;54;100;;;
;7896286614948;balas icekiss melao;produto teste;7;34;100;;;
;7896286614979;balas icekiss menta;produto teste;7;40;100;;;
;7896077077013;balas mastigaveis erlan sort 600g;produto teste;5,6;2;100;;;
;7897156101827;balas mastigavel menta santa rita  600g;produto teste;6,75;72;100;;;
;7891151036276;Balas Milk leite 500g;produto teste;13,75;20;100;;;
;7896306614248;balas peccin yougurt;produto teste;7,5;3;100;;;
;7896707311319;Balas pipper 500g;produto teste;7,75;20;100;;;
;7896707311371;balas pipper hortelã;produto teste;10,5;60;100;;;
;7891151031332;balas sabores sortidas bola 7  600g;produto teste;7,5;28;100;;;
;7896707312323;balas sam,s 700g;produto teste;8,3;-37;100;;;
;7896707312231;balas sam´s sortdas 500g;produto teste;8,5;56;100;;;
;7897156100196;balas sortidas;produto teste;7,5;0;100;;;
;7896306614255;balas sortidas mastigavel peccin 600g;produto teste;7,5;24;100;;;
;7896058591507;Balas yogurte dori 600g;produto teste;9,5;4;100;;;
;878894;Balcao 1.50x30 preto;produto teste;310;0;100;;;
;879177;BALCAO DE MARMORE 150X30 OCRE;produto teste;180;1;100;;;
;18;Balcão mármore 150cmx30cm andorinha;produto teste;170;0;100;;;
;19;Balcão mármore 150cmx30cm verde ubatuba;produto teste;200;0;100;;;
;7897488030628;balde  12l c/ alça vermelha;produto teste;7;16;100;;;
;7898940437498;balde 100 L  top c/ tampa;produto teste;42;2;100;;;
;7897264900602;balde 20,5 l mercomplas;produto teste;8;0;100;;;
;7897698230511;balde acqua line 13L;produto teste;15;0;100;;;
;7898280070065;BALDE ARQPLAST 10L;produto teste;7;1;100;;;
;7898337414002;Balde c/ Pegador reforçado;produto teste;8;1;100;;;
;2990067;Balde c/ tampa 100l topplast;produto teste;58;6;100;;;
;7898029401648;BALDE C/ TAMPA IBAP 100L;produto teste;48;-4;100;;;
;7898280070751;balde c/tampa arqplast 30lts;produto teste;34,5;6;100;;;
;7898280070027;balde com alça de ferro 15 l arqplast;produto teste;7;-1;100;;;
;7898280070508;balde com alça de ferro 6 litros;produto teste;6,5;0;100;;;
;7898337410509;BALDE COM PEGADOR COLOR;produto teste;8;1;100;;;
;7897264900770;balde com tampa 60l;produto teste;40;14;100;;;
